Xpos,Ypos,m_z,mobility,inten,msFWHM,mobilityFWHM
0.0000,0.0000,339.2057,68.256,21128,0.01581,4.831
0.0000,0.0000,325.1919,61.217,52809,0.016504,6.831
0.0000,0.0000,328.1934,63.498,633,0.015534,2.322
0.0000,0.0000,309.1835,56.210,738,0.017063,2.410
0.0000,0.0000,441.2608,77.185,742,0.020012,2.986
0.0000,0.0000,353.2073,63.277,780,0.022944,2.906
0.0000,0.0000,341.2064,65.751,859,0.026143,3.772
0.0000,0.0000,311.2749,59.453,860,0.013494,2.745
0.0000,0.0000,425.1188,71.533,883,0.020601,2.921
0.0000,0.0000,294.1913,54.329,898,0.016672,2.216
0.0000,0.0000,397.2365,69.880,906,0.021948,3.196
0.0000,0.0000,255.2338,51.194,1043,0.014929,2.100
0.0000,0.0000,325.2936,64.984,1123,0.017489,1.724
0.0000,0.0000,313.1761,59.904,1179,0.021703,4.624
0.0000,0.0000,325.4084,61.191,1340,0.015201,5.952
0.0000,0.0000,381.2389,67.943,1843,0.022238,3.595
0.0000,0.0000,325.2918,61.072,1985,0.017993,6.425
0.0000,0.0000,96.9622,55.340,2028,0.009191,3.494
0.0000,0.0000,297.1579,57.542,2646,0.017759,2.914
0.0000,0.0000,184.0227,58.302,2672,0.012565,2.198
0.0000,0.0000,327.1925,61.307,2927,0.020897,6.766
0.0000,0.0000,340.2096,70.047,3013,0.018437,2.942
0.0000,0.0000,340.2093,64.848,3149,0.01789,5.349
0.0000,0.0000,183.0157,58.292,3268,0.013217,3.844
0.0000,0.0000,312.1770,59.469,3358,0.015655,4.332
0.0000,0.0000,337.2127,60.661,3507,0.020801,2.947
0.0000,0.0000,293.1867,54.625,6189,0.016487,3.339
0.0000,0.0000,183.0164,64.457,8225,0.012955,4.163
0.0000,0.0000,326.1950,61.396,9493,0.018012,3.714
0.0000,0.0000,339.2060,69.060,17698,0.017107,3.843
0.0000,0.0000,339.2073,64.236,17837,0.017602,3.987
0.0000,0.0000,311.1750,59.366,21719,0.015145,5.744
0.0000,0.0000,325.1927,61.247,51891,0.015415,6.875
0.0000,0.0000,341.2066,62.862,588,0.021084,3.833
0.0000,0.0000,311.2717,59.265,665,0.015889,2.453
0.0000,0.0000,265.1561,51.369,687,0.017166,2.930
0.0000,0.0000,309.1776,55.331,730,0.017486,2.518
0.0000,0.0000,411.1006,68.089,737,0.016886,3.526
0.0000,0.0000,255.2392,52.177,826,0.015228,2.763
0.0000,0.0000,353.2044,62.488,880,0.019998,2.644
0.0000,0.0000,397.2403,69.775,931,0.021269,2.836
0.0000,0.0000,294.1871,55.325,971,0.014999,2.534
0.0000,0.0000,325.2898,66.065,1058,0.016446,3.996
0.0000,0.0000,341.2111,69.195,1061,0.020669,4.197
0.0000,0.0000,425.1159,71.554,1076,0.025683,4.850
0.0000,0.0000,327.1908,66.776,1290,0.025183,3.152
0.0000,0.0000,325.4064,62.136,1367,0.014347,5.272
0.0000,0.0000,313.1771,59.878,1486,0.0202,4.506
0.0000,0.0000,381.2347,68.693,1688,0.020389,3.547
0.0000,0.0000,325.2922,62.023,2013,0.017081,4.840
0.0000,0.0000,96.9619,56.148,2161,0.0097512,3.630
0.0000,0.0000,297.1574,58.621,2258,0.019004,4.336
0.0000,0.0000,337.2129,61.040,3044,0.01994,3.717
0.0000,0.0000,340.2111,64.448,3332,0.016932,3.351
0.0000,0.0000,327.1876,61.455,3466,0.020146,3.651
0.0000,0.0000,312.1761,59.618,3558,0.017408,5.681
0.0000,0.0000,184.0232,60.646,3816,0.013845,3.901
0.0000,0.0000,183.0169,66.890,4245,0.013392,3.812
0.0000,0.0000,326.1924,65.573,5242,0.017219,4.545
0.0000,0.0000,293.1814,54.825,7057,0.01779,2.696
0.0000,0.0000,183.0157,60.909,8572,0.012793,3.437
0.0000,0.0000,326.1929,61.297,9529,0.0175,6.741
0.0000,0.0000,339.2068,69.475,15600,0.018373,4.479
0.0000,0.0000,339.2074,64.211,15758,0.016534,3.927
0.0000,0.0000,311.1740,59.860,21906,0.015264,5.374
0.0000,0.0000,325.1917,61.843,49331,0.016323,6.957
0.0000,0.0000,313.1796,62.901,573,0.020492,1.911
0.0000,0.0000,328.1929,59.854,636,0.017713,2.303
0.0000,0.0000,439.1319,77.015,637,0.019667,3.393
0.0000,0.0000,298.1616,57.160,709,0.017627,2.472
0.0000,0.0000,313.1728,58.809,736,0.023866,3.153
0.0000,0.0000,294.1865,55.174,793,0.017218,2.601
0.0000,0.0000,265.1507,49.918,864,0.017652,2.520
0.0000,0.0000,309.1797,55.153,868,0.018653,2.591
0.0000,0.0000,341.2025,64.167,945,0.021768,4.521
0.0000,0.0000,353.2076,62.898,995,0.020274,3.352
0.0000,0.0000,325.4058,61.950,1078,0.014829,5.371
0.0000,0.0000,183.0145,71.025,1285,0.013303,2.806
0.0000,0.0000,425.1200,70.501,1471,0.025124,3.357
0.0000,0.0000,381.2357,67.609,1610,0.019916,3.582
0.0000,0.0000,337.2090,60.649,1635,0.018772,3.416
0.0000,0.0000,325.2910,61.982,1644,0.017309,6.455
0.0000,0.0000,96.9617,55.254,1760,0.0096995,3.986
0.0000,0.0000,184.0232,58.474,2123,0.012965,3.800
0.0000,0.0000,183.0174,58.312,2254,0.01362,2.448
0.0000,0.0000,312.1764,58.931,2314,0.018244,4.925
0.0000,0.0000,327.1876,63.664,2476,0.01947,2.937
0.0000,0.0000,327.1890,61.484,2554,0.019901,4.100
0.0000,0.0000,297.1584,57.696,2809,0.019079,2.794
0.0000,0.0000,340.2098,63.831,3036,0.019449,3.366
0.0000,0.0000,340.2107,69.263,3044,0.019621,3.910
0.0000,0.0000,293.1852,54.665,6042,0.01691,3.540
0.0000,0.0000,326.1936,62.555,7543,0.018237,2.785
0.0000,0.0000,183.0160,63.595,8385,0.013026,5.158
0.0000,0.0000,339.2062,69.727,14246,0.017032,4.163
0.0000,0.0000,311.1745,59.343,15389,0.016912,5.870
0.0000,0.0000,339.2062,64.043,17603,0.017064,4.345
0.0000,0.0000,325.1909,62.406,40943,0.01588,6.962
0.0000,0.0000,353.2019,61.846,635,0.020501,2.152
0.0000,0.0000,341.2032,62.816,661,0.020633,2.437
0.0000,0.0000,294.1893,54.172,779,0.019528,2.579
0.0000,0.0000,411.0983,67.855,833,0.020844,3.149
0.0000,0.0000,309.1822,54.894,874,0.018537,3.062
0.0000,0.0000,265.1522,50.247,892,0.020297,2.497
0.0000,0.0000,325.2928,66.057,896,0.017371,3.047
0.0000,0.0000,255.2366,51.619,981,0.01344,2.232
0.0000,0.0000,425.2646,74.745,1004,0.0245,2.656
0.0000,0.0000,341.2079,68.281,1052,0.021829,2.829
0.0000,0.0000,381.2399,68.027,1085,0.025138,3.468
0.0000,0.0000,327.1901,66.730,1139,0.025264,3.474
0.0000,0.0000,313.1687,59.996,1142,0.023311,3.258
0.0000,0.0000,325.4052,61.010,1207,0.014756,3.737
0.0000,0.0000,425.1161,71.855,1425,0.02583,5.223
0.0000,0.0000,96.9626,54.439,1729,0.0099313,4.209
0.0000,0.0000,325.2907,61.023,1963,0.01677,3.718
0.0000,0.0000,297.1590,57.393,2089,0.019624,3.716
0.0000,0.0000,340.2087,69.566,2272,0.01629,2.937
0.0000,0.0000,340.2074,63.880,2384,0.021795,2.872
0.0000,0.0000,184.0229,59.763,2663,0.014856,3.797
0.0000,0.0000,327.1879,60.959,2980,0.020965,4.140
0.0000,0.0000,312.1751,59.707,3049,0.017549,5.653
0.0000,0.0000,337.2127,60.332,3469,0.019816,2.591
0.0000,0.0000,326.1931,66.143,4195,0.019243,3.496
0.0000,0.0000,293.1845,54.189,4889,0.017674,2.960
0.0000,0.0000,183.0161,66.826,5144,0.013136,3.232
0.0000,0.0000,183.0146,60.858,7524,0.013272,3.896
0.0000,0.0000,326.1937,60.940,8354,0.019523,3.676
0.0000,0.0000,339.2076,63.735,10762,0.016368,3.916
0.0000,0.0000,339.2068,68.186,14431,0.017485,4.495
0.0000,0.0000,311.1746,59.560,18186,0.016485,5.614
0.0000,0.0000,325.1920,66.002,28010,0.016162,3.469
0.0000,0.0000,325.1912,60.980,43937,0.016326,4.155
0.0000,0.0000,439.1327,73.995,529,0.020617,2.274
0.0000,0.0000,338.2111,61.589,660,0.017488,2.514
0.0000,0.0000,353.2105,62.031,739,0.017937,2.176
0.0000,0.0000,341.2119,66.477,819,0.020008,2.857
0.0000,0.0000,325.4085,61.167,856,0.015589,3.213
0.0000,0.0000,313.1765,60.974,863,0.018109,3.634
0.0000,0.0000,309.1814,55.421,871,0.01953,2.661
0.0000,0.0000,397.2365,69.530,919,0.017425,2.313
0.0000,0.0000,184.0199,63.295,949,0.014792,2.602
0.0000,0.0000,327.1892,65.898,1208,0.019945,3.070
0.0000,0.0000,381.2377,68.549,1228,0.020871,2.353
0.0000,0.0000,183.0147,58.144,1323,0.01323,3.298
0.0000,0.0000,325.2938,61.158,1508,0.017441,6.489
0.0000,0.0000,184.0229,57.866,1643,0.013637,2.927
0.0000,0.0000,425.1197,71.034,1703,0.023598,3.879
0.0000,0.0000,96.9622,55.268,1710,0.0091072,3.928
0.0000,0.0000,297.1588,57.908,2045,0.018769,3.618
0.0000,0.0000,337.2142,60.801,2167,0.02031,3.858
0.0000,0.0000,340.2091,64.131,2212,0.017864,2.961
0.0000,0.0000,327.1948,61.186,2223,0.021596,4.044
0.0000,0.0000,312.1794,60.237,2240,0.020377,3.125
0.0000,0.0000,340.2090,68.934,2864,0.018394,4.118
0.0000,0.0000,293.1858,54.901,5585,0.016072,2.920
0.0000,0.0000,183.0172,63.701,6412,0.01253,4.330
0.0000,0.0000,326.1947,61.202,6919,0.01767,3.477
0.0000,0.0000,339.2067,64.037,12992,0.017202,4.028
0.0000,0.0000,339.2083,69.656,13170,0.016526,4.279
0.0000,0.0000,311.1752,59.609,15407,0.016145,3.781
0.0000,0.0000,325.1919,61.609,36008,0.015944,7.088
0.0000,0.0000,325.2908,66.692,579,0.015795,2.714
0.0000,0.0000,439.1312,74.147,755,0.017182,2.989
0.0000,0.0000,265.1518,50.785,816,0.013846,2.307
0.0000,0.0000,341.2046,68.186,843,0.020319,6.289
0.0000,0.0000,309.1816,55.692,848,0.022693,2.513
0.0000,0.0000,325.4056,61.362,956,0.014282,3.210
0.0000,0.0000,327.1953,66.774,1017,0.022613,2.386
0.0000,0.0000,313.1713,60.239,1084,0.018296,2.271
0.0000,0.0000,381.2403,67.926,1120,0.022933,3.299
0.0000,0.0000,340.2123,70.566,1136,0.021546,2.391
0.0000,0.0000,297.1572,59.164,1425,0.017741,3.920
0.0000,0.0000,96.9626,56.494,1432,0.0091978,3.517
0.0000,0.0000,325.2916,61.427,1482,0.016631,4.337
0.0000,0.0000,425.1130,70.465,1608,0.022156,4.676
0.0000,0.0000,340.2113,64.906,2404,0.020033,4.920
0.0000,0.0000,312.1772,60.375,2430,0.016608,5.472
0.0000,0.0000,327.1876,61.949,2542,0.0213,3.326
0.0000,0.0000,337.2120,61.060,2606,0.020614,3.373
0.0000,0.0000,326.1929,66.606,3413,0.018111,3.948
0.0000,0.0000,184.0218,59.977,3737,0.013522,3.487
0.0000,0.0000,293.1839,54.166,4598,0.016503,3.442
0.0000,0.0000,183.0158,66.735,5019,0.012846,3.218
0.0000,0.0000,183.0146,60.511,6725,0.013672,3.795
0.0000,0.0000,326.1942,61.507,7174,0.01844,7.190
0.0000,0.0000,339.2052,68.788,11788,0.01766,3.345
0.0000,0.0000,311.1734,59.435,16319,0.015087,5.697
0.0000,0.0000,325.1908,65.995,21034,0.016782,3.706
0.0000,0.0000,325.1913,61.243,38943,0.01641,5.172
0.0000,0.0000,439.1364,75.786,629,0.024165,4.142
0.0000,0.0000,426.1124,69.329,642,0.020771,1.870
0.0000,0.0000,411.1020,68.155,668,0.020544,2.479
0.0000,0.0000,309.1768,55.726,719,0.021559,2.662
0.0000,0.0000,313.1714,59.485,846,0.017735,2.956
0.0000,0.0000,341.2079,67.957,876,0.022337,3.829
0.0000,0.0000,381.2386,68.162,888,0.027823,3.094
0.0000,0.0000,325.4064,60.938,950,0.015187,3.238
0.0000,0.0000,294.1902,53.893,1058,0.017384,3.023
0.0000,0.0000,184.0238,61.574,1100,0.015017,3.968
0.0000,0.0000,183.0182,68.191,1396,0.013225,2.007
0.0000,0.0000,340.2096,68.548,1431,0.021037,4.132
0.0000,0.0000,265.1531,49.514,1442,0.016793,2.724
0.0000,0.0000,325.2929,60.960,1470,0.017323,3.784
0.0000,0.0000,425.1152,70.140,1765,0.02161,3.765
0.0000,0.0000,297.1597,56.970,1792,0.017926,3.545
0.0000,0.0000,327.1882,60.979,1849,0.022445,6.445
0.0000,0.0000,340.2143,64.284,2210,0.021016,3.485
0.0000,0.0000,337.2125,60.565,2510,0.017613,3.102
0.0000,0.0000,312.1773,58.393,3040,0.015795,4.992
0.0000,0.0000,293.1865,54.227,5241,0.01859,3.209
0.0000,0.0000,183.0150,62.279,6290,0.012486,4.283
0.0000,0.0000,326.1930,61.304,6685,0.018657,6.659
0.0000,0.0000,339.2064,63.523,10492,0.017449,3.901
0.0000,0.0000,339.2048,68.933,10826,0.018362,4.725
0.0000,0.0000,311.1744,59.360,14925,0.016288,5.546
0.0000,0.0000,325.1919,61.025,38901,0.016582,6.797
0.0000,0.0000,411.1000,66.320,579,0.016945,2.118
0.0000,0.0000,325.2905,65.998,617,0.016978,2.725
0.0000,0.0000,426.1200,70.568,647,0.022321,3.559
0.0000,0.0000,313.1741,59.375,815,0.01943,3.205
0.0000,0.0000,325.4061,61.127,903,0.014641,3.078
0.0000,0.0000,265.1529,50.388,943,0.012963,2.355
0.0000,0.0000,439.1296,73.035,966,0.027313,4.063
0.0000,0.0000,199.8569,23.885,1187,0.01491,2.628
0.0000,0.0000,340.2108,64.137,1220,0.02121,3.059
0.0000,0.0000,327.1921,66.584,1289,0.023187,3.148
0.0000,0.0000,381.2425,67.532,1331,0.022885,2.166
0.0000,0.0000,325.2928,61.064,1441,0.01697,3.748
0.0000,0.0000,297.1609,58.584,1540,0.019948,3.358
0.0000,0.0000,327.1901,60.805,1663,0.023816,3.826
0.0000,0.0000,425.1153,70.976,1917,0.021795,4.195
0.0000,0.0000,337.2122,60.526,2044,0.018548,2.840
0.0000,0.0000,312.1797,59.850,2198,0.018169,3.591
0.0000,0.0000,340.2081,68.732,2241,0.020072,7.234
0.0000,0.0000,184.0250,59.419,2509,0.013287,3.546
0.0000,0.0000,326.1936,66.009,2817,0.021196,3.200
0.0000,0.0000,183.0150,65.926,3545,0.01383,3.893
0.0000,0.0000,183.0149,59.904,4973,0.01279,3.530
0.0000,0.0000,293.1856,54.618,5051,0.015731,2.836
0.0000,0.0000,326.1944,61.544,6084,0.019521,4.078
0.0000,0.0000,339.2065,66.984,10860,0.015582,7.695
0.0000,0.0000,311.1748,59.403,13188,0.015203,5.429
0.0000,0.0000,325.1911,66.005,18627,0.016655,3.136
0.0000,0.0000,325.1917,61.046,35704,0.015952,4.058
0.0000,0.0000,411.0991,68.812,595,0.018695,3.972
0.0000,0.0000,325.4033,62.484,654,0.016146,3.388
0.0000,0.0000,341.2063,70.975,910,0.020059,4.080
0.0000,0.0000,327.1936,66.840,1009,0.022727,4.518
0.0000,0.0000,381.2415,68.103,1049,0.021096,3.278
0.0000,0.0000,313.1757,58.867,1051,0.018881,2.864
0.0000,0.0000,184.0219,61.882,1098,0.014084,4.207
0.0000,0.0000,325.2894,62.570,1199,0.0172,1.681
0.0000,0.0000,294.1881,54.958,1213,0.014888,1.936
0.0000,0.0000,199.8539,23.819,1661,0.014931,3.294
0.0000,0.0000,340.2126,64.130,1809,0.01879,3.471
0.0000,0.0000,425.1174,70.811,1953,0.022976,4.445
0.0000,0.0000,297.1538,57.499,2089,0.018967,4.254
0.0000,0.0000,327.1896,61.134,2129,0.020341,5.684
0.0000,0.0000,312.1814,59.354,2343,0.022018,5.229
0.0000,0.0000,340.2077,69.602,2480,0.019084,4.056
0.0000,0.0000,337.2108,61.232,2559,0.016303,3.258
0.0000,0.0000,293.1838,54.799,5144,0.01751,2.863
0.0000,0.0000,326.1927,61.750,6248,0.01835,3.930
0.0000,0.0000,183.0187,63.021,6431,0.012022,4.530
0.0000,0.0000,339.2077,64.789,9831,0.016924,4.673
0.0000,0.0000,339.2062,69.852,10139,0.015597,3.501
0.0000,0.0000,311.1727,60.020,11818,0.015178,3.612
0.0000,0.0000,325.1903,62.098,29228,0.017314,4.523
0.0000,0.0000,313.1705,59.524,575,0.019051,2.235
0.0000,0.0000,439.1305,77.887,611,0.02412,3.899
0.0000,0.0000,411.1059,68.201,618,0.026406,2.312
0.0000,0.0000,325.4080,61.036,657,0.013853,2.629
0.0000,0.0000,309.1820,56.155,713,0.014873,2.178
0.0000,0.0000,341.2204,67.265,724,0.020524,3.376
0.0000,0.0000,265.1515,50.610,978,0.01347,2.754
0.0000,0.0000,199.8534,23.301,996,0.01433,2.658
0.0000,0.0000,327.1906,62.664,1143,0.019889,2.563
0.0000,0.0000,325.2933,61.328,1272,0.017147,3.933
0.0000,0.0000,381.2381,67.456,1329,0.020591,2.829
0.0000,0.0000,425.1183,71.261,1481,0.024261,4.111
0.0000,0.0000,337.2112,60.457,1525,0.021649,3.415
0.0000,0.0000,297.1610,57.619,2120,0.017063,3.237
0.0000,0.0000,340.2100,68.503,2231,0.021276,3.606
0.0000,0.0000,312.1783,59.867,2819,0.018756,4.361
0.0000,0.0000,184.0215,59.283,2845,0.013449,2.943
0.0000,0.0000,293.1849,54.530,3120,0.017854,3.488
0.0000,0.0000,326.1985,66.042,4099,0.021677,3.467
0.0000,0.0000,183.0140,65.374,4131,0.013304,3.698
0.0000,0.0000,183.0174,59.760,4520,0.013135,3.809
0.0000,0.0000,326.1954,60.645,5547,0.017384,3.509
0.0000,0.0000,339.2072,67.816,10571,0.01617,3.800
0.0000,0.0000,311.1750,59.675,14427,0.016436,5.108
0.0000,0.0000,325.1920,61.262,32972,0.015239,7.131
0.0000,0.0000,327.1868,66.510,739,0.021188,2.112
0.0000,0.0000,265.1475,49.226,742,0.017792,3.161
0.0000,0.0000,325.4069,61.365,780,0.01458,3.206
0.0000,0.0000,313.1782,58.228,797,0.023915,2.695
0.0000,0.0000,325.2928,61.628,1221,0.016737,5.004
0.0000,0.0000,312.1791,58.410,1343,0.019505,3.761
0.0000,0.0000,199.8560,23.272,1345,0.015878,4.188
0.0000,0.0000,312.1774,62.593,1370,0.019856,2.945
0.0000,0.0000,184.0237,61.091,1423,0.015211,3.346
0.0000,0.0000,337.2114,60.267,1557,0.019107,3.207
0.0000,0.0000,327.1882,61.704,1601,0.023304,3.408
0.0000,0.0000,116.9318,24.102,1702,0.0108,3.246
0.0000,0.0000,96.9618,55.202,1714,0.0098159,2.893
0.0000,0.0000,183.0144,68.076,1856,0.014314,3.547
0.0000,0.0000,297.1587,57.472,1979,0.016654,3.405
0.0000,0.0000,340.2110,63.099,2157,0.018888,3.089
0.0000,0.0000,425.1164,70.105,2610,0.021897,3.667
0.0000,0.0000,340.2084,69.799,2694,0.019649,3.855
0.0000,0.0000,293.1854,54.456,3116,0.017436,2.875
0.0000,0.0000,326.1931,61.263,4946,0.018711,7.027
0.0000,0.0000,183.0146,62.134,5874,0.013706,3.630
0.0000,0.0000,339.2067,69.205,9321,0.017751,3.465
0.0000,0.0000,311.1750,59.207,9975,0.017424,5.733
0.0000,0.0000,339.2076,63.955,10094,0.01705,3.672
0.0000,0.0000,325.1913,61.444,32407,0.016537,6.432
0.0000,0.0000,426.1187,72.131,604,0.020989,3.495
0.0000,0.0000,313.1705,62.982,636,0.016518,2.688
0.0000,0.0000,361.1508,72.049,645,0.017289,4.131
0.0000,0.0000,294.1878,53.679,662,0.018604,2.455
0.0000,0.0000,309.1742,56.309,706,0.016821,2.410
0.0000,0.0000,325.4049,61.298,725,0.015118,2.624
0.0000,0.0000,381.2374,68.529,731,0.020923,3.375
0.0000,0.0000,439.1332,73.683,735,0.02326,3.970
0.0000,0.0000,199.8529,22.388,796,0.01493,4.464
0.0000,0.0000,199.8547,23.889,871,0.015396,4.265
0.0000,0.0000,341.2050,63.945,986,0.018662,2.756
0.0000,0.0000,411.1007,68.815,1121,0.019851,3.025
0.0000,0.0000,327.1908,64.672,1204,0.021322,4.722
0.0000,0.0000,325.2909,61.203,1242,0.016804,3.966
0.0000,0.0000,116.9312,24.690,1301,0.011479,2.901
0.0000,0.0000,184.0243,59.027,1465,0.013544,3.768
0.0000,0.0000,337.2089,60.783,1561,0.019377,3.081
0.0000,0.0000,297.1602,58.270,1790,0.01896,3.805
0.0000,0.0000,340.2101,65.679,1853,0.019296,6.052
0.0000,0.0000,312.1784,60.490,2239,0.021154,4.515
0.0000,0.0000,183.0148,60.050,2449,0.01353,3.724
0.0000,0.0000,425.1147,70.408,2544,0.021577,5.055
0.0000,0.0000,183.0167,65.251,2557,0.013488,3.340
0.0000,0.0000,326.1936,65.566,4235,0.018729,3.879
0.0000,0.0000,293.1866,54.740,4746,0.017796,2.784
0.0000,0.0000,326.1930,61.152,5330,0.017883,6.708
0.0000,0.0000,339.2075,65.497,10296,0.015999,7.416
0.0000,0.0000,311.1735,60.238,11007,0.016147,5.400
0.0000,0.0000,325.1909,65.935,19447,0.0161,3.179
0.0000,0.0000,325.1901,61.295,31539,0.016525,3.689
0.0000,0.0000,411.1016,69.473,570,0.022343,3.459
0.0000,0.0000,327.1890,67.092,576,0.022039,3.014
0.0000,0.0000,325.4051,62.268,737,0.016199,2.936
0.0000,0.0000,265.1509,50.582,768,0.014923,2.828
0.0000,0.0000,361.1532,71.151,825,0.01938,4.506
0.0000,0.0000,439.1337,75.858,828,0.023686,4.350
0.0000,0.0000,381.2365,68.100,986,0.020253,2.630
0.0000,0.0000,325.2940,62.375,1069,0.017124,3.704
0.0000,0.0000,116.9300,24.539,1153,0.010098,2.482
0.0000,0.0000,327.1933,62.688,1175,0.022116,2.964
0.0000,0.0000,337.2113,61.162,1190,0.022184,3.098
0.0000,0.0000,297.1579,57.748,1308,0.018307,2.681
0.0000,0.0000,199.8539,23.879,1491,0.013,3.055
0.0000,0.0000,312.1777,59.159,1515,0.015826,2.284
0.0000,0.0000,340.2098,69.541,1662,0.019566,4.121
0.0000,0.0000,183.0126,68.070,1864,0.014749,2.662
0.0000,0.0000,184.0217,61.093,1959,0.012117,3.381
0.0000,0.0000,425.1143,70.096,2295,0.02268,2.467
0.0000,0.0000,340.2102,64.584,2653,0.018191,4.617
0.0000,0.0000,326.1958,66.603,2786,0.018996,3.188
0.0000,0.0000,293.1837,55.164,4051,0.018774,2.971
0.0000,0.0000,183.0161,62.219,5356,0.013028,3.633
0.0000,0.0000,326.1931,62.143,5744,0.018793,3.571
0.0000,0.0000,339.2092,64.311,7584,0.017544,3.150
0.0000,0.0000,339.2073,69.734,9871,0.017315,5.188
0.0000,0.0000,311.1749,59.912,9916,0.016864,3.559
0.0000,0.0000,325.1921,62.103,32303,0.015455,6.126
0.0000,0.0000,439.1296,73.294,564,0.020715,3.819
0.0000,0.0000,426.1243,70.124,586,0.019523,2.076
0.0000,0.0000,341.2035,65.198,604,0.017884,2.079
0.0000,0.0000,325.4047,60.991,672,0.015945,2.254
0.0000,0.0000,265.1541,50.001,692,0.017369,2.622
0.0000,0.0000,313.1724,58.931,910,0.019034,3.329
0.0000,0.0000,411.1015,67.342,953,0.023669,3.968
0.0000,0.0000,381.2364,67.571,962,0.020813,3.763
0.0000,0.0000,327.1937,60.122,971,0.023513,3.025
0.0000,0.0000,325.2901,60.916,982,0.018672,3.115
0.0000,0.0000,297.1586,57.794,1341,0.018843,4.031
0.0000,0.0000,96.9627,54.113,1451,0.0088243,2.315
0.0000,0.0000,327.1903,64.598,1564,0.020319,3.187
0.0000,0.0000,340.2075,68.541,1669,0.017823,3.677
0.0000,0.0000,116.9306,23.909,1740,0.012362,3.269
0.0000,0.0000,184.0229,58.253,1744,0.013817,3.371
0.0000,0.0000,425.1188,71.631,1813,0.026596,4.926
0.0000,0.0000,340.2089,65.880,1847,0.018913,4.086
0.0000,0.0000,199.8559,23.122,1921,0.014159,3.856
0.0000,0.0000,183.0161,60.141,1964,0.013171,3.948
0.0000,0.0000,312.1756,60.047,2055,0.019347,5.425
0.0000,0.0000,337.2087,60.631,2111,0.01797,2.756
0.0000,0.0000,326.1972,65.607,2648,0.022256,3.458
0.0000,0.0000,293.1843,54.117,3732,0.018077,3.039
0.0000,0.0000,183.0178,65.121,3762,0.013356,3.931
0.0000,0.0000,326.1909,61.194,4289,0.0211,4.266
0.0000,0.0000,339.2061,68.019,10840,0.01702,7.269
0.0000,0.0000,311.1733,59.560,11478,0.017755,5.536
0.0000,0.0000,325.1915,65.709,18816,0.017647,3.835
0.0000,0.0000,325.1895,60.820,25388,0.018136,3.744
0.0000,0.0000,439.1330,76.010,597,0.021869,2.608
0.0000,0.0000,426.1217,70.608,605,0.027283,3.544
0.0000,0.0000,361.1559,69.743,619,0.019678,1.754
0.0000,0.0000,309.1760,55.183,689,0.015116,2.435
0.0000,0.0000,313.1743,60.786,766,0.018526,2.998
0.0000,0.0000,381.2364,67.923,905,0.023456,3.032
0.0000,0.0000,325.2936,61.658,948,0.017243,3.360
0.0000,0.0000,411.0974,67.843,1141,0.024623,3.605
0.0000,0.0000,327.1887,62.917,1174,0.022158,4.131
0.0000,0.0000,183.0176,67.068,1223,0.014632,3.232
0.0000,0.0000,312.1802,62.545,1248,0.021397,2.564
0.0000,0.0000,312.1757,59.311,1330,0.023195,4.318
0.0000,0.0000,184.0251,59.945,1504,0.013282,4.482
0.0000,0.0000,297.1589,58.278,1613,0.015198,4.446
0.0000,0.0000,337.2124,61.093,1846,0.022267,2.372
0.0000,0.0000,199.8548,23.692,1899,0.014713,3.774
0.0000,0.0000,340.2091,69.143,1926,0.02016,3.795
0.0000,0.0000,340.2071,63.331,1946,0.018211,2.666
0.0000,0.0000,116.9308,25.058,2055,0.011066,3.584
0.0000,0.0000,425.1155,70.020,2317,0.023846,3.530
0.0000,0.0000,183.0150,61.912,4213,0.013319,4.069
0.0000,0.0000,293.1835,54.737,4327,0.017293,2.713
0.0000,0.0000,326.1933,61.565,5917,0.018275,3.553
0.0000,0.0000,339.2047,63.381,8362,0.017863,4.318
0.0000,0.0000,339.2078,69.465,9831,0.017831,3.847
0.0000,0.0000,311.1753,59.171,10727,0.016661,5.423
0.0000,0.0000,325.1919,61.326,29839,0.016933,6.487
0.0000,0.0000,411.0908,66.360,595,0.023879,2.596
0.0000,0.0000,439.1283,73.505,616,0.026299,3.161
0.0000,0.0000,439.1296,77.075,647,0.02535,2.766
0.0000,0.0000,361.1522,72.182,660,0.019883,4.161
0.0000,0.0000,265.1524,50.732,764,0.015252,2.405
0.0000,0.0000,381.2399,68.148,835,0.01892,2.538
0.0000,0.0000,325.2917,61.168,895,0.017098,3.374
0.0000,0.0000,313.1759,59.924,913,0.021126,3.212
0.0000,0.0000,297.1586,58.795,1026,0.021635,3.544
0.0000,0.0000,184.0228,59.250,1260,0.013465,3.345
0.0000,0.0000,327.1928,65.976,1333,0.021596,3.363
0.0000,0.0000,327.1849,60.852,1365,0.021859,3.155
0.0000,0.0000,337.2124,61.406,1506,0.019401,3.520
0.0000,0.0000,340.2108,65.702,2012,0.021876,4.327
0.0000,0.0000,425.1159,71.817,2173,0.020983,3.132
0.0000,0.0000,312.1782,59.447,2273,0.017878,5.537
0.0000,0.0000,199.8554,23.949,2704,0.013708,5.138
0.0000,0.0000,183.0145,59.323,2706,0.013285,2.465
0.0000,0.0000,116.9303,24.395,2925,0.0090562,3.899
0.0000,0.0000,326.1928,66.710,3151,0.017103,3.639
